application_id,continent,applicant_country,visa_type,processing_center,application_date,biometrics_date,biometrics_delay_days,decision_date,processing_days,document_verification_delay,employer,employer_size,salary_usd,applicant_age,education_level,has_job_experience,full_time_flag,case_status,fraud_risk_score,sponsor_country
APP007442,Oceania,New Zealand,Student (Other),Toronto Consulate,11-03-2025,23-03-2025,12,14-05-2025,64,2,FinServ,1414,8445,22,Bachelor's,Y,Y,Approved,0.312,New Zealand
APP007443,Oceania,New Zealand,J1,Paris Consulate,08-06-2022,23-06-2022,15,16-08-2022,69,17,TechSolutions,417,18734,27,Master's,Y,Y,Approved,0.275,New Zealand
APP007444,Asia,Pakistan,Tourist,Berlin Consulate,02-04-2018,18-04-2018,16,30-04-2018,28,1,TechSolutions,108,28413,18,High School,Y,Y,Approved,0.256,Pakistan
APP007445,Africa,South Africa,H4,Tokyo Consulate,23-04-2024,02-05-2024,9,21-07-2024,89,5,EduWorld,1083,44020,47,Diploma,Y,N,Denied,0.142,South Africa
APP007446,South America,Brazil,Business,Sydney Consulate,22-09-2018,29-09-2018,7,13-11-2018,52,5,FinServ,773,18466,23,Bachelor's,Y,Y,Approved,0.206,Brazil
APP007447,Africa,Egypt,L1,London Consulate,08-10-2018,18-10-2018,10,26-01-2019,110,1,InfoCorp,473,22944,28,Bachelor's,Y,N,Approved,0.144,Egypt
APP007448,Europe,Spain,Family,Paris Consulate,09-02-2021,23-02-2021,14,07-05-2021,87,4,TechSolutions,1321,3275,20,Bachelor's,Y,Y,Approved,0.131,Spain
APP007449,North America,USA,J1,Berlin Consulate,08-11-2019,01-12-2019,23,21-12-2019,43,1,MediHealth,172,28875,32,Bachelor's,N,Y,Approved,0.162,USA
APP007450,North America,USA,Family,Mumbai Consulate,26-10-2022,26-10-2022,0,22-01-2023,88,0,MediHealth,150,16324,31,Bachelor's,N,N,Approved,0.304,USA
APP007451,North America,Mexico,Tourist,Chennai Consulate,31-10-2023,13-12-2023,43,02-12-2023,32,1,TechSolutions,72,17266,27,Master's,N,Y,Approved,0.298,Mexico
APP007452,South America,Argentina,Tourist,Dubai Consulate,23-03-2025,01-04-2025,9,31-03-2025,8,0,EduWorld,113,15748,29,Master's,Y,Y,Approved,0.231,Argentina
APP007453,North America,Mexico,Business,Toronto Consulate,19-01-2021,10-02-2021,22,20-02-2021,32,2,InfoCorp,329,33353,27,Bachelor's,N,Y,Denied,0.184,Mexico
APP007454,Africa,Egypt,Student (Other),London Consulate,03-04-2022,02-05-2022,29,01-07-2022,89,8,EduWorld,465,7311,25,Diploma,Y,Y,Approved,0.159,Egypt
APP007455,North America,Mexico,H1B,Toronto Consulate,18-03-2018,03-04-2018,16,07-08-2018,142,3,MediHealth,223,22087,33,Bachelor's,Y,Y,Approved,0.094,Mexico
APP007456,North America,Canada,J1,Paris Consulate,14-11-2024,30-11-2024,16,27-12-2024,43,0,FinServ,97,16645,21,Master's,Y,Y,Approved,0.197,Canada
APP007457,North America,Mexico,B1/B2,Tokyo Consulate,07-06-2021,24-06-2021,17,27-06-2021,20,17,MediHealth,349,29340,40,Bachelor's,N,Y,Approved,0.191,Mexico
APP007458,Europe,Poland,Student (Other),Sydney Consulate,13-04-2023,05-05-2023,22,12-06-2023,60,5,InfoCorp,710,10510,17,Bachelor's,Y,N,Approved,0.155,Poland
APP007459,South America,Colombia,H4,London Consulate,09-08-2022,09-08-2022,0,26-10-2022,78,7,InfoCorp,995,18725,23,Master's,Y,N,Approved,0.267,Colombia
APP007460,Oceania,Australia,F1,Paris Consulate,11-01-2018,07-02-2018,27,23-03-2018,71,0,GlobalHire,362,12641,25,Master's,Y,Y,Denied,0.178,Australia
APP007461,Oceania,New Zealand,Business,San Francisco Consulate,09-08-2018,22-08-2018,13,13-08-2018,4,1,BuildIt,63,9951,41,Diploma,Y,N,Denied,0.271,New Zealand
APP007462,Africa,Egypt,B1/B2,Bangalore Consulate,07-04-2019,25-04-2019,18,02-05-2019,25,0,TechSolutions,3274,9836,42,Master's,Y,N,Approved,0.278,Egypt
APP007463,North America,USA,L1,Berlin Consulate,15-03-2023,18-03-2023,3,08-06-2023,85,3,InfoCorp,161,107528,37,Diploma,Y,N,Approved,0.157,USA
APP007464,Africa,Nigeria,H1B,Tokyo Consulate,15-07-2018,31-07-2018,16,03-12-2018,141,4,GlobalHire,1720,10917,34,Bachelor's,N,Y,Approved,0.063,Nigeria
APP007465,Asia,India,L1,Tokyo Consulate,30-10-2020,13-11-2020,14,01-03-2021,122,0,EduWorld,201,58701,35,Diploma,Y,Y,Denied,0.19,India
APP007466,Africa,Egypt,B1/B2,Dubai Consulate,24-03-2021,08-04-2021,15,06-05-2021,43,4,EduWorld,1069,13696,43,Bachelor's,N,Y,Approved,0.207,Egypt
APP007467,Oceania,New Zealand,B1/B2,Tokyo Consulate,21-10-2018,02-11-2018,12,06-11-2018,16,2,TechSolutions,910,23192,38,High School,N,Y,Approved,0.352,New Zealand
APP007468,South America,Chile,Tourist,Toronto Consulate,01-07-2019,16-07-2019,15,13-07-2019,12,0,TechSolutions,415,15448,39,Master's,N,Y,Approved,0.206,Chile
APP007469,Europe,France,L1,Toronto Consulate,12-08-2023,28-08-2023,16,03-12-2023,113,0,TechSolutions,2205,51142,34,High School,Y,Y,Approved,0.19,France
APP007470,North America,Canada,J1,Mumbai Consulate,03-07-2020,22-07-2020,19,11-09-2020,70,3,EduWorld,474,13358,28,High School,Y,Y,Approved,0.315,Canada
APP007471,North America,Canada,Family,Paris Consulate,09-02-2025,25-02-2025,16,13-05-2025,93,3,TechSolutions,679,16914,30,Bachelor's,Y,N,Approved,0.191,Canada
APP007472,Africa,South Africa,H4,New York Consulate,28-12-2023,09-01-2024,12,18-03-2024,81,4,MediHealth,515,19849,23,PhD,Y,N,Approved,0.152,South Africa
APP007473,North America,Mexico,L1,Toronto Consulate,26-05-2020,13-06-2020,18,08-08-2020,74,2,FinServ,911,53931,33,Diploma,N,N,Denied,0.236,Mexico
APP007474,Oceania,New Zealand,F1,Hyderabad Consulate,16-08-2019,23-08-2019,7,22-12-2019,128,1,GlobalHire,289,5050,17,Bachelor's,Y,N,Approved,0.135,New Zealand
APP007475,Oceania,New Zealand,L1,London Consulate,13-03-2024,16-03-2024,3,16-07-2024,125,1,TechSolutions,591,48825,28,Master's,N,Y,Withdrawn,0.229,New Zealand
APP007476,Asia,Philippines,Family,Paris Consulate,12-07-2024,29-07-2024,17,14-10-2024,94,9,MediHealth,128,19683,36,Bachelor's,Y,Y,Denied,0.123,Philippines
APP007477,North America,Canada,Business,Bangalore Consulate,22-06-2023,22-06-2023,0,26-07-2023,34,0,TechSolutions,735,15896,51,Bachelor's,Y,Y,Approved,0.303,Canada
APP007478,North America,Mexico,H4,Tokyo Consulate,02-08-2022,11-08-2022,9,18-10-2022,77,1,TechSolutions,1039,29569,27,Bachelor's,Y,N,Approved,0.207,Mexico
APP007479,Africa,Nigeria,F1,Dubai Consulate,15-12-2023,12-01-2024,28,11-03-2024,87,1,GlobalHire,394,14190,24,Diploma,N,Y,Approved,0.201,Nigeria
APP007480,North America,Mexico,Family,Mumbai Consulate,03-03-2020,19-03-2020,16,14-06-2020,103,1,MediHealth,480,13985,23,High School,Y,N,Approved,0.22,Mexico
APP007481,Africa,Kenya,B1/B2,Hyderabad Consulate,07-05-2025,24-05-2025,17,27-05-2025,20,17,MediHealth,96,22499,24,Master's,Y,Y,Approved,0.221,Kenya
APP007482,South America,Chile,Work (Other),Delhi Consulate,16-05-2021,15-06-2021,30,21-09-2021,128,1,FinServ,103,18839,42,Bachelor's,Y,Y,Denied,0.16,Chile
APP007483,Asia,Pakistan,H4,Bangalore Consulate,29-06-2022,08-07-2022,9,17-08-2022,49,2,N/A,0,0,30,Master's,Y,Y,Approved,0.216,N/A
APP007484,Oceania,New Zealand,Family,Paris Consulate,29-01-2019,07-02-2019,9,22-04-2019,83,3,BuildIt,2212,15418,19,Bachelor's,N,Y,Approved,0.21,New Zealand
APP007485,North America,Mexico,Work (Other),Tokyo Consulate,13-08-2024,28-08-2024,15,05-11-2024,84,5,InfoCorp,311,60008,38,Master's,Y,N,Denied,0.16,Mexico
APP007486,Africa,Kenya,J1,Mumbai Consulate,27-03-2024,03-04-2024,7,30-04-2024,34,4,TechSolutions,647,36644,46,Master's,N,N,Approved,0.212,Kenya
APP007487,North America,Mexico,L1,Berlin Consulate,24-10-2021,16-11-2021,23,07-01-2022,75,1,MediHealth,352,38640,21,Bachelor's,Y,N,Approved,0.134,Mexico
APP007488,Asia,Bangladesh,B1/B2,Toronto Consulate,06-03-2021,24-03-2021,18,14-03-2021,8,5,EduWorld,841,24855,46,Master's,Y,Y,Approved,0.298,Bangladesh
APP007489,North America,Mexico,Student (Other),Delhi Consulate,18-05-2019,29-05-2019,11,13-08-2019,87,0,InfoCorp,165,8962,17,Master's,N,N,Denied,0.309,Mexico
APP007490,Africa,Nigeria,B1/B2,Berlin Consulate,10-05-2022,15-05-2022,5,27-05-2022,17,3,GlobalHire,201,29629,33,Bachelor's,Y,N,Approved,0.189,Nigeria
APP007491,Asia,India,H4,Toronto Consulate,26-11-2021,18-12-2021,22,14-01-2022,49,4,N/A,0,0,27,Bachelor's,Y,Y,Approved,0.265,N/A
APP007492,Oceania,Australia,Family,San Francisco Consulate,11-06-2018,22-06-2018,11,26-09-2018,107,4,BuildIt,666,13666,28,Bachelor's,Y,Y,Approved,0.143,Australia
APP007493,Asia,Pakistan,H1B,New York Consulate,28-02-2023,07-03-2023,7,30-05-2023,91,6,FinServ,114,28908,22,High School,Y,N,Approved,0.279,Pakistan
APP007494,Oceania,New Zealand,Business,Delhi Consulate,26-06-2023,30-06-2023,4,27-08-2023,62,0,BuildIt,599,21391,35,Bachelor's,Y,Y,Approved,0.243,New Zealand
APP007495,Oceania,New Zealand,Business,Chennai Consulate,07-12-2023,12-12-2023,5,23-01-2024,47,1,MediHealth,102,19461,31,Master's,Y,Y,Denied,0.39,New Zealand
APP007496,North America,Canada,Family,Mumbai Consulate,18-06-2022,01-07-2022,13,28-08-2022,71,0,MediHealth,308,20875,24,PhD,Y,Y,Denied,0.153,Canada
APP007497,South America,Argentina,H4,Paris Consulate,04-02-2022,03-03-2022,27,18-04-2022,73,9,BuildIt,105,8353,21,Master's,N,Y,Denied,0.229,Argentina
APP007498,Oceania,Australia,Family,Sydney Consulate,25-07-2024,04-08-2024,10,03-10-2024,70,7,GlobalHire,1245,11631,37,Bachelor's,N,N,Approved,0.166,Australia
APP007499,Africa,Egypt,Student (Other),Tokyo Consulate,20-10-2020,30-10-2020,10,02-02-2021,105,6,GlobalHire,1293,14400,17,Bachelor's,Y,Y,Approved,0.171,Egypt
APP007500,North America,USA,Student (Other),Toronto Consulate,10-09-2020,03-10-2020,23,22-12-2020,103,1,BuildIt,222,4775,22,PhD,Y,N,Approved,0.126,USA
APP007501,North America,Mexico,L1,Paris Consulate,30-11-2023,18-12-2023,18,27-02-2024,89,1,TechSolutions,58,1000,26,PhD,Y,N,Approved,0.288,Mexico
APP007502,Oceania,New Zealand,H1B,Toronto Consulate,25-08-2018,01-09-2018,7,25-12-2018,122,7,InfoCorp,215,49237,29,Master's,N,Y,Approved,0.136,New Zealand
APP007503,Africa,Kenya,F1,Sydney Consulate,15-01-2024,04-02-2024,20,14-04-2024,90,0,MediHealth,87,4835,22,Bachelor's,Y,Y,Approved,0.135,Kenya
APP007504,Europe,France,H4,Hyderabad Consulate,02-08-2020,23-08-2020,21,10-10-2020,69,0,BuildIt,386,12586,32,Master's,Y,Y,Approved,0.195,France
APP007505,North America,USA,B1/B2,Berlin Consulate,30-01-2018,01-03-2018,30,28-02-2018,29,1,N/A,0,0,18,Bachelor's,N,Y,Approved,0.194,N/A
APP007506,Asia,Japan,B1/B2,Delhi Consulate,08-10-2024,16-10-2024,8,23-11-2024,46,2,BuildIt,360,15265,23,Master's,N,Y,Approved,0.171,Japan
APP007507,Africa,South Africa,F1,Toronto Consulate,14-02-2025,14-03-2025,28,04-07-2025,140,29,FinServ,2753,7246,21,Master's,N,Y,Approved,0.251,South Africa
APP007508,North America,Mexico,B1/B2,New York Consulate,18-07-2022,08-08-2022,21,10-08-2022,23,4,MediHealth,1476,21274,43,Master's,N,N,Denied,0.222,Mexico
APP007509,South America,Argentina,L1,Toronto Consulate,14-05-2024,28-05-2024,14,16-09-2024,125,4,FinServ,141,25735,36,Bachelor's,Y,Y,Denied,0.244,Argentina
APP007510,Africa,Egypt,H4,Paris Consulate,02-01-2021,28-01-2021,26,19-02-2021,48,4,FinServ,63,23648,31,Master's,N,Y,Approved,0.314,Egypt
APP007511,Oceania,Australia,B1/B2,Paris Consulate,27-06-2025,01-07-2025,4,13-09-2025,78,2,EduWorld,2106,14478,41,Master's,Y,N,Approved,0.13,Australia
APP007512,Asia,UAE,H1B,Chicago Consulate,12-02-2023,25-02-2023,13,25-06-2023,133,17,InfoCorp,90,26884,24,Bachelor's,Y,N,Approved,0.101,UAE
APP007513,South America,Argentina,L1,Dubai Consulate,19-01-2025,12-02-2025,24,13-04-2025,84,0,GlobalHire,922,82642,30,Bachelor's,Y,N,Denied,0.125,Argentina
APP007514,Africa,South Africa,Tourist,San Francisco Consulate,21-09-2019,05-10-2019,14,01-11-2019,41,4,InfoCorp,131,30941,37,Bachelor's,Y,N,Approved,0.179,South Africa
APP007515,Africa,Nigeria,Tourist,Chennai Consulate,04-11-2021,17-11-2021,13,29-11-2021,25,0,N/A,0,0,30,Bachelor's,N,Y,Approved,0.177,N/A
APP007516,Europe,Netherlands,Student (Other),Hyderabad Consulate,13-04-2023,01-05-2023,18,04-08-2023,113,6,BuildIt,1216,9505,18,PhD,N,N,Denied,0.141,Netherlands
APP007517,Oceania,New Zealand,H4,Chennai Consulate,06-09-2023,25-09-2023,19,13-10-2023,37,2,EduWorld,82,20416,20,PhD,Y,Y,Approved,0.265,New Zealand
APP007518,Oceania,New Zealand,Student (Other),Berlin Consulate,01-03-2019,30-03-2019,29,14-05-2019,74,0,N/A,0,0,18,Bachelor's,N,Y,Approved,0.183,N/A
APP007519,Asia,Philippines,F1,Tokyo Consulate,11-06-2019,29-06-2019,18,04-10-2019,115,1,MediHealth,704,8567,21,Master's,Y,Y,Approved,0.131,Philippines
APP007520,Europe,Poland,F1,Mumbai Consulate,16-12-2020,07-01-2021,22,31-01-2021,46,0,FinServ,194,1871,29,Bachelor's,N,Y,Approved,0.355,Poland
APP007521,South America,Argentina,L1,San Francisco Consulate,14-10-2019,23-10-2019,9,02-03-2020,140,2,TechSolutions,609,34512,29,Bachelor's,Y,N,Denied,0.116,Argentina
APP007522,Africa,Nigeria,H4,Berlin Consulate,27-06-2023,03-07-2023,6,19-08-2023,53,1,EduWorld,102,15025,27,Diploma,N,N,Approved,0.309,Nigeria
APP007523,South America,Argentina,L1,Dubai Consulate,09-12-2024,07-01-2025,29,02-03-2025,83,8,EduWorld,542,39569,42,Bachelor's,N,Y,Approved,0.232,Argentina
APP007524,North America,Canada,L1,Toronto Consulate,17-12-2020,01-01-2021,15,08-04-2021,112,12,N/A,0,0,41,Master's,N,Y,Approved,0.129,N/A
APP007525,South America,Chile,Student (Other),Chicago Consulate,05-03-2022,16-03-2022,11,13-05-2022,69,2,TechSolutions,274,10356,24,Master's,Y,Y,Approved,0.169,Chile
APP007526,South America,Argentina,F1,London Consulate,22-07-2021,08-08-2021,17,29-11-2021,130,6,TechSolutions,578,3722,21,Bachelor's,Y,Y,Approved,0.082,Argentina
APP007527,North America,Canada,H4,Mumbai Consulate,04-11-2023,11-11-2023,7,11-02-2024,99,0,FinServ,258,21436,37,High School,Y,Y,Approved,0.198,Canada
APP007528,Asia,Philippines,Tourist,Tokyo Consulate,04-11-2021,05-11-2021,1,26-11-2021,22,2,EduWorld,90,21835,44,Bachelor's,Y,N,Approved,0.231,Philippines
APP007529,Asia,China,Student (Other),Chicago Consulate,18-01-2023,20-01-2023,2,08-04-2023,80,2,TechSolutions,1271,16496,24,High School,N,Y,Denied,0.265,China
APP007530,Europe,Spain,H1B,Tokyo Consulate,16-10-2021,20-10-2021,4,27-01-2022,103,2,InfoCorp,586,66038,33,PhD,Y,N,Denied,0.129,Spain
APP007531,Europe,UK,B1/B2,Sydney Consulate,08-04-2025,01-05-2025,23,24-05-2025,46,0,MediHealth,1351,13764,42,Master's,Y,N,Approved,0.348,UK
APP007532,South America,Brazil,Business,Hyderabad Consulate,26-12-2022,09-01-2023,14,17-01-2023,22,7,N/A,0,0,32,Bachelor's,Y,N,Approved,0.251,N/A
APP007533,South America,Colombia,Tourist,Bangalore Consulate,13-02-2019,14-02-2019,1,14-03-2019,29,1,N/A,0,0,32,Master's,Y,Y,Approved,0.196,N/A
APP007534,Oceania,New Zealand,Work (Other),Mumbai Consulate,01-12-2020,02-12-2020,1,13-02-2021,74,3,EduWorld,59,34771,31,Diploma,Y,N,Approved,0.183,New Zealand
APP007535,Africa,Kenya,F1,Delhi Consulate,02-11-2018,22-11-2018,20,04-03-2019,122,13,FinServ,1785,11529,20,Bachelor's,Y,Y,Approved,0.221,Kenya
APP007536,North America,Mexico,Tourist,Hyderabad Consulate,23-03-2020,07-04-2020,15,01-05-2020,39,0,FinServ,208,22814,18,Bachelor's,Y,N,Approved,0.172,Mexico
APP007537,Europe,France,J1,Delhi Consulate,04-02-2019,24-02-2019,20,14-03-2019,38,2,TechSolutions,1252,21294,39,Master's,Y,N,Approved,0.184,France
APP007538,Asia,China,Work (Other),Chennai Consulate,28-01-2024,15-02-2024,18,17-04-2024,80,6,MediHealth,565,56976,25,High School,N,Y,Approved,0.207,China
APP007539,Europe,Italy,H1B,Hyderabad Consulate,07-01-2018,22-01-2018,15,22-04-2018,105,1,EduWorld,123,6090,28,Bachelor's,Y,N,Approved,0.168,Italy
APP007540,Oceania,New Zealand,Student (Other),Chicago Consulate,07-04-2021,07-05-2021,30,27-05-2021,50,3,N/A,0,0,26,Master's,N,Y,Denied,0.208,N/A
APP007541,Africa,Egypt,H1B,Paris Consulate,05-06-2024,07-06-2024,2,15-11-2024,163,6,FinServ,219,43217,33,High School,N,N,Approved,0.104,Egypt
APP007542,Asia,Pakistan,Family,Tokyo Consulate,03-06-2023,05-07-2023,32,12-08-2023,70,1,GlobalHire,139,6117,32,High School,Y,Y,Approved,0.151,Pakistan
APP007543,Africa,Nigeria,Tourist,Hyderabad Consulate,20-03-2023,20-03-2023,0,14-04-2023,25,1,MediHealth,159,35127,34,Bachelor's,Y,N,Approved,0.274,Nigeria
APP007544,Africa,Kenya,Business,London Consulate,11-01-2018,26-01-2018,15,14-01-2018,3,0,BuildIt,642,22730,34,PhD,N,N,Approved,0.249,Kenya
APP007545,Africa,Egypt,Family,Toronto Consulate,27-09-2018,08-10-2018,11,18-01-2019,113,4,MediHealth,742,11902,37,Bachelor's,Y,N,Approved,0.104,Egypt
APP007546,South America,Colombia,F1,Mumbai Consulate,06-08-2023,17-09-2023,42,26-11-2023,112,1,GlobalHire,216,8867,18,Bachelor's,Y,N,Approved,0.104,Colombia
APP007547,Europe,UK,J1,Sydney Consulate,15-11-2023,26-11-2023,11,15-01-2024,61,0,MediHealth,540,22993,20,Bachelor's,N,Y,Approved,0.145,UK
APP007548,Oceania,New Zealand,Tourist,Delhi Consulate,14-05-2025,29-05-2025,15,08-07-2025,55,4,FinServ,1466,25411,38,Master's,Y,Y,Denied,0.167,New Zealand
APP007549,North America,USA,Tourist,New York Consulate,10-06-2024,09-07-2024,29,19-07-2024,39,5,FinServ,977,23181,42,Master's,Y,Y,Approved,0.17,USA
APP007550,Europe,UK,B1/B2,Chicago Consulate,25-10-2019,11-11-2019,17,08-11-2019,14,9,EduWorld,554,24897,31,Master's,Y,N,Approved,0.271,UK
APP007551,Africa,South Africa,Family,London Consulate,29-06-2022,14-07-2022,15,27-09-2022,90,0,FinServ,2464,17845,31,Bachelor's,Y,Y,Approved,0.227,South Africa
APP007552,North America,Mexico,Student (Other),Toronto Consulate,07-05-2021,29-05-2021,22,25-06-2021,49,2,InfoCorp,1301,11452,26,Bachelor's,N,Y,Approved,0.157,Mexico
APP007553,Asia,Bangladesh,Business,Mumbai Consulate,02-07-2022,28-07-2022,26,25-08-2022,54,17,InfoCorp,407,12502,39,Master's,N,N,Approved,0.149,Bangladesh
APP007554,Asia,Japan,Family,Dubai Consulate,02-08-2020,21-08-2020,19,20-10-2020,79,0,EduWorld,415,34524,51,Bachelor's,Y,Y,Approved,0.16,Japan
APP007555,Oceania,Australia,Student (Other),Dubai Consulate,21-10-2020,07-11-2020,17,28-01-2021,99,4,MediHealth,192,10796,19,Diploma,N,Y,Approved,0.106,Australia
APP007556,Oceania,Australia,Business,Paris Consulate,16-06-2023,19-07-2023,33,04-08-2023,49,2,EduWorld,97,28110,37,Bachelor's,Y,Y,Approved,0.154,Australia
APP007557,South America,Brazil,B1/B2,Bangalore Consulate,20-06-2019,24-06-2019,4,31-07-2019,41,1,EduWorld,945,17390,27,Diploma,N,N,Approved,0.332,Brazil
APP007558,North America,Mexico,H4,Paris Consulate,07-09-2024,02-10-2024,25,22-11-2024,76,3,GlobalHire,848,16327,41,PhD,N,N,Approved,0.183,Mexico
APP007559,Africa,Nigeria,H4,Sydney Consulate,11-10-2018,01-11-2018,21,06-12-2018,56,2,MediHealth,120,8279,26,Bachelor's,Y,Y,Approved,0.211,Nigeria
APP007560,South America,Chile,Tourist,Berlin Consulate,13-02-2019,22-02-2019,9,21-02-2019,8,5,InfoCorp,321,14028,26,Bachelor's,N,Y,Approved,0.246,Chile
APP007561,Europe,Italy,Tourist,Chennai Consulate,01-07-2024,02-07-2024,1,15-07-2024,14,0,MediHealth,207,21166,45,High School,N,Y,Approved,0.198,Italy
APP007562,Africa,Egypt,H1B,Toronto Consulate,09-02-2021,14-02-2021,5,05-05-2021,85,9,GlobalHire,1184,85377,30,Diploma,Y,Y,Approved,0.136,Egypt
APP007563,Europe,UK,L1,Chicago Consulate,07-10-2020,15-10-2020,8,13-01-2021,98,2,BuildIt,386,99044,25,Master's,Y,Y,Approved,0.157,UK
APP007564,Asia,Bangladesh,B1/B2,Tokyo Consulate,19-06-2022,19-06-2022,0,22-07-2022,33,1,TechSolutions,170,28267,29,Bachelor's,N,Y,Approved,0.179,Bangladesh
APP007565,South America,Argentina,L1,Chennai Consulate,03-07-2022,15-07-2022,12,29-08-2022,57,0,BuildIt,1278,60821,25,High School,Y,Y,Approved,0.158,Argentina
APP007566,Asia,China,F1,Mumbai Consulate,01-10-2022,19-10-2022,18,18-01-2023,109,4,GlobalHire,2033,13239,18,Master's,Y,Y,Approved,0.209,China
APP007567,Oceania,Australia,Tourist,Paris Consulate,21-09-2023,19-10-2023,28,29-09-2023,8,2,BuildIt,361,10192,22,Diploma,Y,N,Approved,0.197,Australia
APP007568,Africa,South Africa,J1,Sydney Consulate,12-02-2018,06-03-2018,22,26-03-2018,42,3,InfoCorp,506,35375,25,Bachelor's,Y,Y,Approved,0.214,South Africa
APP007569,Europe,Poland,Business,Hyderabad Consulate,26-03-2020,02-04-2020,7,27-04-2020,32,17,GlobalHire,870,13237,38,Master's,N,N,Approved,0.243,Poland
APP007570,North America,Mexico,B1/B2,Dubai Consulate,25-08-2023,06-09-2023,12,01-10-2023,37,6,EduWorld,288,29805,42,Master's,Y,N,Approved,0.236,Mexico
APP007571,North America,USA,Family,San Francisco Consulate,20-12-2024,09-01-2025,20,15-04-2025,116,12,FinServ,295,20620,37,Bachelor's,Y,N,Approved,0.257,USA
APP007572,South America,Brazil,H1B,New York Consulate,23-01-2022,04-02-2022,12,19-06-2022,147,4,N/A,0,0,32,Diploma,Y,N,Approved,0.07,N/A
APP007573,Africa,Kenya,L1,San Francisco Consulate,12-12-2018,22-12-2018,10,22-02-2019,72,1,BuildIt,1001,34509,21,Bachelor's,N,Y,Approved,0.136,Kenya
APP007574,Africa,South Africa,L1,Chicago Consulate,05-11-2020,17-11-2020,12,11-02-2021,98,3,InfoCorp,470,85619,34,Master's,N,N,Approved,0.196,South Africa
APP007575,Africa,Ghana,B1/B2,Dubai Consulate,14-11-2021,27-11-2021,13,24-12-2021,40,10,FinServ,1011,21519,36,Bachelor's,Y,N,Denied,0.259,Ghana
APP007576,Asia,India,F1,Paris Consulate,30-11-2018,19-12-2018,19,06-05-2019,157,14,MediHealth,628,2388,20,High School,N,Y,Denied,0.209,India
APP007577,North America,USA,H4,Chennai Consulate,03-02-2024,05-03-2024,31,22-03-2024,48,17,EduWorld,1125,20417,26,Master's,Y,N,Approved,0.233,USA
APP007578,Europe,Germany,H4,Berlin Consulate,15-09-2021,08-10-2021,23,14-11-2021,60,0,GlobalHire,951,1000,35,High School,Y,Y,Approved,0.202,Germany
APP007579,North America,Mexico,Family,Berlin Consulate,30-05-2023,20-06-2023,21,05-08-2023,67,0,FinServ,344,15423,30,Bachelor's,N,N,Approved,0.247,Mexico
APP007580,Oceania,Australia,B1/B2,London Consulate,05-10-2024,23-10-2024,18,23-11-2024,49,12,BuildIt,592,20750,53,Bachelor's,N,Y,Approved,0.201,Australia
APP007581,Africa,Nigeria,Work (Other),Chicago Consulate,13-07-2023,18-07-2023,5,01-10-2023,80,1,FinServ,696,86410,36,Diploma,N,Y,Approved,0.156,Nigeria
APP007582,Asia,Philippines,Work (Other),Paris Consulate,20-04-2018,12-05-2018,22,27-08-2018,129,0,FinServ,944,48036,32,Bachelor's,Y,N,Approved,0.099,Philippines
APP007583,Europe,UK,L1,New York Consulate,12-08-2023,09-09-2023,28,11-12-2023,121,4,GlobalHire,727,115384,29,Diploma,Y,Y,Approved,0.113,UK
APP007584,Africa,Nigeria,Business,Bangalore Consulate,29-10-2018,19-11-2018,21,07-12-2018,39,2,N/A,0,0,43,Master's,Y,Y,Approved,0.195,N/A
APP007585,Europe,France,Student (Other),Delhi Consulate,13-09-2021,27-09-2021,14,06-01-2022,115,0,FinServ,951,12562,21,Bachelor's,Y,N,Denied,0.138,France
